evaluation,label
画质还行，没有漏光现象。就是侧面看会有泛白，颜色失真。音质也没有宣传的那么好。电视主页面跟电视猫页面很相似。跟电视猫界面来回切换的话，很容易搞混。电视面板真的很薄，很怕屏幕会变形。蓝牙遥控还是蛮好用的。总体感觉还满意。就是不知能用多少年？,负面
家里换电视，就想买一个互联网品牌电视，小米，乐视，暴风，微鲸，对比了这些牌子的各项参数，嗯，最终还是选择了微鲸电视，收到货很满意，物流很快，而且电视开机慢了点，但是整个的感觉不错，会继续支持微鲸。有一点疑问，挂架还没到货，到时候直接联系收购来安装吗？,负面
今天下午刚收到机器，送的挂件还没到，因为迫不及待所以就自己安装了底座，开机速度不是很快，视频清晰度也没有想象的好，有颗粒感，不过这个价格还算可以,负面
京东617十点点买的，有好几款55寸电视都降到3000元以下， 对比过后选定微鲸。在促销活动爆仓的情况下京东依然 做到次日达，实在很赞。电视用了半日，优点：便宜，大， 清晰，操作简单，音效可以，速度挺快，就是开机时候有那么一丝慢。其它还要继 续使用才能发现。总体满意。送货哥哥好礼貌，几分钟就安 装好，他说有质量问题打服务电话，一年内只换不修，这个挺好。,负面
京东的发货是很快的，新的机子图像声音都正常，回家给老爸装上，用卫星接收机看了卫视节目，图像有点模糊，反应速度有点慢，看体育节目，只能说是勉强来看，屏幕有时候会显示模糊轻微的马赛克，老爸不知道怎么鉴别，只看见屏幕大都说好，我看图像只能说一般般。,负面
京东物流慢了些，本来应该昨天送到的，结果今天才送到。电视还可以，稍微有点延迟，性价比很高。,负面
开关机太麻烦，很慢。待机唤醒不能直接进入指定信号源输入很不方便。网速也很一般加载视频不够快。,负面
开始准备选择小米的，后来朋友介绍微鲸很不错，自己也看了知乎贴吧的一些评论和测评，然后就选择了微鲸。到货后比我想象中大了好多，也很薄，显示效果相当给力，送的挂架也不错，安装师傅还没到，投屏很给力，手机看片投到电视很震撼好给力，你懂的。最关键有一年只换不修，还有谁。送的会员也不错，资源很多，语音识别很快，识别模型有待优化，有些资源明明有但没搜索到，后台系统标签不够细，加油……,负面
看了很久终于下单买了微鲸 以前都是买的传统品牌 上一个电视是长虹50寸等离子 真受够了 怪不得等离子技术被淘汰 说说微鲸的优点 边框窄 重量轻 平台是腾讯的 送一年会员 用起来很爽 不过一年后就痛苦了 哈哈 用电视猫吧 蓝牙遥控器带语音功能 很方便 识别率很高 但是手机上的微鲸助手就不如xx魔盒的阿里TV助手了 第一 阿里tv助手有好几种遥控器模式 模拟遥控器的键位 还有触摸 手柄模式 怎么用都方便 微鲸助手只有一种触摸模式 用起来十分不方便 第二 输入文字不方便 阿里是点击文本框之后 会在手机助手上直接用手机输入文字 比用那个微鲸助手的触摸模式在电视上面的键盘上打字方便一万倍 我想把电视的名字改一下 打个微鲸 居然出不来 几个字打了五分钟 痛苦之极这事第三 输入法不方便 微鲸自己内置的输入法 不会自动联想微鲸 吐血中 电视的缺点 也有不少 黄色边框显得很low 挂件孔位置太低 我把老电视机摘下来挂微鲸 发现微鲸的孔偏下 挂上去电视就会偏高 我还要再去买几个膨胀螺丝 把挂件拆下来往下挪 还好自己有工具和安装经验 要不然又要花钱了 我安装过四五个 人家的位置都是均匀分布的 唯独微鲸偏下,负面
来只打算用底座的，但是怕对小孩子造成安全隐患，我们还是选择花100元装了个挂架。 送货，安装速度都挺快的！除了第一次开机花费的时间较长以外，其它的开机时间都还可以，比乐视的要好。每次开机都有广告。特意选了2+16的，免去了买电视盒子的费用，挺好。目前用还没有出现卡顿的现象。,负面
凌晨0点的时候下的单，下午的时候已经送到家里了，京东自营的速度果然是很快的。电视家里人很满意，试用了下，反正只是用来看电视没发现什么问题，遥控不知道是不是语音的我不在家家里老人不会用，等我下个月回家再看看。,负面
屏幕感觉不错，很清，但是边角位置有点灰边的感觉，开机速度有点慢，虽然没有广告。总体还是不错的，3588也算值了,负面
去年双十一的时候买了微鲸55寸的电视，使用感觉还可以，后来电视一直涨价，好在这次京东618的价格还算可以，虽然还是相比去年的价格还是上涨了不少，但这个也没办法，显示屏，内存，闪存的那些上游厂家都涨价了，可惜的就是43寸的电视在使用中感觉性能上略有不足，不过普通家庭看电视也可以了,负面
色彩不错，清晰度很好，支架安装比较简单，多送一根备用螺丝，考虑比较周到。新家没有网络，只用U盘播放了一些电影，很流畅，音响效果本人能够接受。开机时间比较长，可能是因为第一次开机，后面应该好点，不知道有没有广告。总归，618购买的，目前达到了我的预期。蓝屏时四周白边比较明显，希望加强品控。东西是还不错，但是为了领取返现和礼品需要打这么多字，也挺让人无语的。,负面
收到电视了，试看了一下，清晰度还可以，脚架比较差，而且有电视外壳有色差。缺操作说明书，刚开始摸索了半天才放出来电视。整体来说这个价格买单这个质量的还勉强过得去。,负面
收到电视了，送货还是很给力的，正在使用中目前一些正常，开机有点慢,负面
首先不得不说这是一次糟糕的购物经历，电视到手后外观没什么问题，开机比较慢、大多片源都需要VIP权限这可能是目前智能电视的普遍特点。那么问题来了，进入VIP领取，显示设备码有问题，打电话给客服，共计43'27''这货就没说出个所以然。不承认有问题，说到关键问题就不吱声。要是质量一般我忍了，客服就不能雇个懂点常识的吗！总之我是不会再选微鲸的任何产品了。很认真的写这段评论就是能给大家一个参考。因为售后可能会比产品更重要。,负面
首先开机有些慢，需要3分钟左右，每次都是这个时间，没有广告，做工很好，安装安卓应用用u盘很方便，自带的应用商店很少应用，总之很满意。另外会员不知道怎么弄,负面
送货很快，装机人员也很到位。就是郁闷的我有自己的挂架不能用,负面
卧室一直想换一台43的，看了很多牌子，对比了很多，突然发现了微鲸这个牌子，京东评分很高，然后仔细研究了一下配置，其实也不是很懂，哈哈，反正最终还是在618选择了微鲸。首先，京东发货确实挺快的，但是送货有点恶心，差评。其次，送货不影响电视机的质量，拿到当晚就试了机子，投屏，华数，下载keep健身APP，会员看电影，都很流畅，开机速度确实有点慢……只能归结于智能机吧。而那些杜比4k什么的还没那种特殊要求，平时看看电视电影已经足够了……618活动也很划算。最后希望会员可以看更多电视电影咯，机子持续好下去咯。,负面
物流很快，电视质量还可以，画面也可以，就是开机的速度有待提高,负面
"先订了小米4已下单但没货就退了，刚好微鲸55D2UK搞促销，只要两⑨⑨⑧，就下单了。第三天大件物流送货上门，拆包装接电测试没问题，第四天送的挂架才由京东送来，第5天预约了安装时间，第7填师傅上门安装，有挂架只收安装费壹佰。打眼，挂架，接电，联网，连蓝牙遥控器，测试，OK，完美。我的买点：1、IPS硬屏，6ms,4k高清，可外接电脑（有图）；2、接口齐全，HDMI*2，USB3.0*2，USB无线键盘鼠标测试没问题；3、支持安装自选APP（无线网络安装方式+U盘安装方式）；4、蓝牙语音遥控，有点AI的感觉。5、开机无广告，如果品牌LOGO不算的话。 不足之处：1、内容还是差了点，还好我自己安装的腾讯视频，买了VIP；2、外接电脑声音有失真，例如央视影音；3、无电视直播功能，官方APP里的电视猫分辨率太低，惨不忍睹，自己安装央视影音不能用！？？？4、启动还是有点慢，30秒以上。 用过一周再来追评。好久每认真晒单了。不完全为了晒单得赠品。",负面
"先说说外观, 电视机基本都一个样,金色确实不如黑色好看,再说说做工,我去,边框用手就能扒开?感觉稍微用点力就能把整个边框扯下来.再说说系统,4K的屏,系统界面1080,整个系统看起来非常模糊,腾讯视频源上传占用严重,索性片源质量还能接受,起码给父母看够了.再说说屏幕吧,HDR10?整个一笑话,虚jia宣传,试过多个HDR片源,测试视频,4KHDR电影,全都不支持,电视设置里面没有HDR选项也就算了,换了多个播放器测试下来所有HDR片子全部泛白毫无效果,PS4明确提示该电视不支持HDR10.虚jia宣传就算了,去论坛提问关于HDR的问题,直接删帖,贴吧呢?全是广告,水军,更没有发帖的意义,总之这个电视真的是踏嘛的臭币买后悔了,在此提醒各位哪怕是618,选购也要慎重(测试HDR功能的时候已经超了7天,扯退货肯定更多麻烦更多不愉快更多的糟心事!)",负面
"显示效果还行，操作系统略卡。语音助手等于xujia宣传，因为需要你额外购买一个，在宣传页仔细看才能看到藏在里面很小的一行字""语音遥控器需要购买"" 不知道为啥今年电视机涨价这么多，去年买的微鲸4k 43寸才1298 今年一个1080p的都要1800",负面
显示效果一般，色彩过度不平滑，语音功能比较鸡助，不过价格合适，性价比比较高。,负面
效果不错 中途有有些操作问题 客户都远程操作了 目前会员还没有搞定,负面
新房装修中，想自己装修完自己安装，京东师傅非常细心，服务太好了，一定要安装试好了，保证无坏才行，点个赞！纠结了好久小米还是微鲸，对比半天，发现微鲸的配置还要高，性价比非常出众！ 优点：性价比高，蓝牙遥控器，一年会员片酷真的很多，外观大气漂亮，做工挺好！ 缺点：这价位，画质尽量不要要求太刁了！开机快到三十秒了！蓝牙遥控实话实说，语音功能有点鸡肋，建议加入学习功能！,负面
性价比非常高的国产智能电视，除了开机有点慢之外，毫无缺点。超清片库，太灵了。,负面
选了很久才决定的这台电视，我家客厅从沙发到电视位置只有2.7米距离，电视还真不是越大越好，太大了距离太近看激烈画面时会头晕，45都没选这个43非常合适。 系统启动速度比想像中快多了，开机后画面颜色很鲜艳，音响效果也不错，开机就连网把系统更新了，不知道为什么要更新两次，系统操作比较流畅，操作得快的情况下偶尔会有卡顿。遥控器手感很好。 电视wifi是不能关闭的，其实完全可以象手机一样做个wifi开关功能并不难吧，用机顶盒的时候完全没必要开着wifi一直搜索信号，又费电又影响wifi模块寿命，希望这条厂家能看到。,负面
严重不满意。开机也慢。最重要的是没得诚信，大家自己看，一点信誉也没得，哪个买了哪个后悔，大家自己看！,负面
一直很喜欢微鲸电视，这次给小朋友的卧室买了一台43寸的。京东618活动非常给力，价格便宜，量又足。我没想到现在的电视机非常的轻，只有八公斤，太方便了。不过页面上，之前问客服说下单之后有挂架送的，问了送配的人员，他们说可能是分开送的。我也不知道到底他们还送不送了，心里好难过。这款电视机原配的遥控器是红外遥控器，不带语音搜索功能比较不方便。客服说晒单有送蓝牙遥控器，希望早点能够收到，蓝牙遥控器怎样给小朋友使用的话就非常方便了。页面说话，618活动还送手环，希望能够早日收到手环,负面
一直在关注微鲸电视，直到京东618搞活动就开始下单，平时上班忙，在雷鸟和微鲸里选了微鲸，主要是考虑微鲸的屏幕IPS的感觉要好一点，京东送货师傅真师傅直接一个人背着电视就上楼了，辛苦了！电视到客厅就打开验货，质量没有问题。全黑背景下有些微漏光不过平时完全感觉不到，电视很大IPS的屏色彩真的不错，唯一缺点可能是没有运动补偿吧不过还好了，这价格，音响效果还行不过低音不是特别足，自己外接音响搞定，还没买电视柜之前的茶几太小了直接用电视箱子当垫的架子哈哈。 节目蛮多的大多是腾讯源（然而不是全部的腾讯源都有），语音控制很好用虽然只能用于电视自己的系统（第三方APP不支持语音，比如B站搜东西比较麻烦） 我买的是微鲸 （WHALEY）55D2UK 55英寸 4K超高清 超薄 2G+16G 人工智能语音互联网LED液晶平板电视机（金色） 总之非常好评，这价格很实惠了,负面
这个hdr我也找不到，不会用还没有研究透，等有空再研究。送货很及时，上午收到货下午安装师傅到了，安装师傅装的很用心，服务态度很好,负面
这个电视毫无智能语音体验，只有一些简单的操作，不该贪几百块的便宜，买小米就好了，开关机不灵敏，边框不是金属的，底座是我见到的最简陋的 ，屏幕背景暗淡，根本看不清，也不知道设计软件的怎么想的 ，大半夜起来12点整抢的，被告知没有挂架送，已送完，其他赠品也没兑现，建议大家考虑下别的品牌吧 优点是 便宜、配置高 买电视还是要买听话的电视,负面
这个电视一开始送来的时候，开机试机的时候，不知道怎么回事，一直屏幕不亮，还以为有问题。后来打了售后，在他们的指导下，现在没有问题了。大小和我家背景墙还蛮配的，现在体验还不错。,负面
这颜色饱和度比mac pro还要高，颜色精准度肯定没有苹果好。投屏真的是好用，就是有延迟,负面
之前对微鲸不了解，京东6.18才知晓这个品牌，经过反复比较，选择了微鲸。下单后一直忐忑，总是各种担心。送货师傅主动开机试机，安装师傅及时上门安装，整个过程十分顺利！现在感觉很满意，很开心，选择微鲸没有错。 只是新房子暂时没有安装宽带，也没有有线电视，只能移动硬盘拷贝电影过来看。没联网好像语音功能也不能使用。更多功能只能等待安装宽带后再体验了~~~,负面
之前买了小米电视4的55寸产品，不知是硬件还是软件缺陷播放不到几分钟就会黑屏但有声音所以退货了。后来发现了这款搞活动。整休感觉还不错，屏的可视角度要小点，侧面看起来屏较暗，另外就是语音的功能有待完善，很多功能实现不了。另外不能确定这个屏是不是真4K。希望不要出问题。,负面
知道微鲸是朋友公司帮他们做过广告服务，朋友家买了一台，反馈挺好，这次新家装修也入手一台。电视色彩艳丽，送一年的会员服务，声音比一般的电视要好，开机确实会有点慢，不知道啥原因。其他的都挺好,负面
自从打算买个电视机就在网上查找了。先是考虑尺寸大小，开始以为48、50吋就够了，到网上一看再结合家人的意见，决定买到55吋的。然后就是曲面和平面，自我感觉低端曲面比平面贵得没什么理由，还是选择了平面。然后是品牌，先是传统的品牌：海尔、TCL、海信，后来是由于小米和乐视的缘故才查找起互联网电视。 实话说之前是没怎么了解过微鲸的，我买电视的准则是在能使用的基础上考虑性价比。虽然不是很懂，但对比了一些硬件参数，再加上做活动，以试试心态下单了。 现在使用过了一段时间，感觉画面还行，卡顿也不明显，作为电视的功能是能胜任的。至于安装app就没怎么用了。顺便提一句，图里面IPTV那个界面提示升级是指机顶盒，开始没搞明白以为是要升级电视的操作系统，搞得拿电视的蓝牙遥控器狂按没反应， 汗一个,负面
自己安装特别简单..清晰度很好.我爸妈俩老都说不错，试了语音遥控还可以.就是音乐不能语音遥控--音响真心的不咋样，有待提升--可能是6.18原因吧物流特别特别慢！总体感觉上还是老人家说还可以-都可以简单的操作。,负面
1.机子看了5天了，挺好的，符合描述的硬屏，大屏，较薄，14kg。 2.画面清晰，赠送一年的会员，可以看腾讯VIP，但是只有超清影片才能体现4k的画质。 3.可以通过小鹰直播看电视直播，系统自带，但是某些电视台的画质非常不好。 4.遥控器简洁好用，如图。但是赠送手环是营销手段，咨询客服说只有300名。早说.... 总体超值超值超值,负面
50寸也没有很大 颜色偏黄 音效很差 之前买的55寸特别好 感觉微鲸开始不走心了,负面
55D2UA 买回来第一感受画面清晰，色彩还原度将就 ，但是音质确实不如一代旗舰（不带HIFI），这个建议在商品详情描述里应该说清楚，并且没有标配蓝牙遥控器，不能使用语音功能。 可能是家里有台微鲸电视原因，老是把它与旗舰作对比。 建议有音质追求的买家，考虑其它系列,负面
6.18晚上下单的 6.20送到 物流还算快 没有什么太多对比 用过乐视的电视 可能视频资源上稍微逊色乐视 但是在其他方面确实比乐视强 开机没有广告 前几次开机更新会慢一些 之后每次开机就越来越快了 支持第三方软件很棒 基本上满足了 电影 直播 电视 所有的需求 再加上我本身玩游戏 感觉屏幕色彩还可以 可能稍微偏暗 在比较黑的时候表现一般 但是总体来说 性价比高 值得买 另外 语音遥控器识别度还可以,负面
618搞活动买的，今天送到。嗯，初步选定了好几个品牌，比较来比较去.最后选定微鲸的，也主要冲外观而选择它，边框做得比3S小，而且无缝的，底座也好看！ 2.屏幕色彩：微鲸是用京东方屏幕，而3S是LG的，都是硬屏，没什么感觉漏光，色彩对比3S偏冷和淡一点，特别是人像肤色总感觉偏蓝白色（色彩模式我已调成暖色）没3S的真实，但差距不大，看高清电视节目糙点比3S的大，可能是屏幕大的原因，看4K电影就很好！内存2g，16G，相比小米的32G小了一点，但是足够了，你其他的一个g的四个g的还有个别冒品牌充4k的要好，(据说可以用软件检测出）。 3.声音：，音量也不大，放最大声也不会很大，对声音要求高的以后再加个音箱吧！ 4.反应速度：就是快，开机快关机也快，并且没有广告各！ 5.系统：跟小米也差不多，主页分栏比小米明细清楚一点，送的会员很好，片源很多，连接网络也很快，到期也会继续买！ 不足之处是每次选择操作都要回到主页面。总结：整体感觉这微鲸55D2UA性格比很高，55寸6.18卖②⑨⑧⑧。据说还有蓝牙遥控器送，在等ing。 ?,负面
618买的，比较了海信、小米、菲利普、康佳、创维、长虹等品牌同价位电视。小米是软屏、不送会员，海信同价位都是15年老款，菲利普直接pass…语音遥控器不错，高大上，关键是2+16、硬屏，同价位无敌了。不足就是没有运动补偿，看超清电影有点晃眼，不过好在有HDR，有舍有得吧。看网上说遥控器偶尔失灵，希望遥控器能撑得住，同时售后服务到位就更完美了。,负面
618买的电视 开始选的是雷鸟 都下单了 乐视雷鸟微鲸中最终又退了买的微鲸 雷鸟配置貌似比微鲸高点 但是微鲸是硬屏 而且系统易用程度据说比雷鸟好 收货后测了下屏幕 无坏点 色彩过度也很好 最厉害的是测试屏幕有一个灰阶测试 就是1-40你能看到的最大和最小数字 微鲸居然最小1 最大40 这个厉害了 我的手机测了下才是6和38 开机也没有广告 挂架安装 试了下看电影 很清晰 就有一点 调节亮度 一直没找到怎么调节亮度 就是看电影过程中比如我想调到亮度80 没找到怎么调,负面
"618想换个电视，因为看的少主要给父母看，就想换个便宜的，锁定小米4a，kktv55max,暴风tv55B，微鲸55dk，618当天，小米4a 55寸二六六6，55max二五一9，暴风55B二五四9，微鲸一分钱没降二九99，看了暴风的评价质量真不怎么样，kktv看评价比较卡，cpu频率1.0g，并且型号不明确，最后还是下单小米4a，结果晚上才发现小米4a没有3.5mm耳机接口，不能用我得书架音箱，退单小米4a，下单微鲸，虽然贵250块钱，语音遥控器加多的8g存储及828cpu，差不多也这个价了。 说说性能，低端就是低端，屏幕色彩比较暗淡，音箱效果没有重音，就是个能发声的喇叭，蓝牙语音遥控器长时间不用按第一下会没反应，可能跟低功耗有关，语音识别跟小米比还是差点，只能搜东西，关机都不行，内容方面宣传很多实际上还比不上第三方聚合的内容，好的方面就是安装软件方便，官方给了几种方便安装app的途径，比其他厂家屏蔽app安装良心多咯，系统操作基本流畅，但偶尔还是有点卡顿，特别是在直播软件中，cpu频率还是太低了，系统流畅度跟同事小米3s差远了。",负面
本来我写了千来字评测，结果超字数。作为一名完美主义选择困难症，非常认真地对比了夏普LG三星海信乐视小米PPTV雷鸟KKTV和微鲸，对比结果想办法再发，反正最后微鲸。 优点: 1.视觉效果大，原来是50寸的乐视。 2.待机后开机快，无广告。但是关机物理重启有时候出现系统准备中的蓝屏，要1、2分钟。 3.腾讯片源丰富，但左上角logo烦人。 4.系统暂时流畅，不卡顿，语音搜索准确率高。 缺点: 1.没有动态补偿！！！和乐视对比，动作场面卡顿感比较明显。但这东西，你想着它的时候它就有，过了几天看另一动作片，没想起这事就没发现卡。 2.颜色调校偏暗，锐化较厉害。 3.宣传的音响言过其实，声尖音小，这玩意也是要看瓦数的。 4.关于屏，不要迷信什么进口屏了，现在几大面板厂商出货价格只相差5美元，京东方和LG面板价格一样的。实际使用因为都是在线看，宽带跟不上，我都看的蓝光画质。 5.底座支架较单薄。 6.背板缩水成塑料的。 3000元以下选微鲸，3500以上乐视和索尼,负面
并没有智能语音 遥控器上本该是语音的那个按钮是静音键 亮度略低 但是瑕不掩瑜还是挺不错的,负面
不错刚开始觉得颜色不好，有点失真。后来发现人机对话功能不错。就是没有售后安装服务这点不太好,负面
电视不错，没有坏点，漏光也基本看不出来，看了下电视剧，有点拖影，网上换个接口就好了，暂时没试。京东的预约客服真的要给差评，没经过我同意擅自把送货时间改到星期五，害送货大哥白跑趟。这里要给送货大哥好评，30几度的天气，大中午把电视扛到5楼,负面
电视很大清晰度一般，外观很漂亮，做工一般吧，遥控器很方便好用，目前感受就这些，最主要的是开机时间有点受不了新的就慢，老了可能更慢，总体来说还可以吧，反正就2990还送了个单薄的支架！ 想买不董可问，抽空必回，再追评,负面
电视机当天到货，神速。清晰度、音质一般。语音控制器没有送，非常不爽。,负面
电视机太差了，系统反应好慢，图像分辨率也不行，送的蓝牙手柄也连接不上，说好的手机投屏功能也用不了。客服态度恶劣，多问几句就不耐烦。发的申通快递也慢得要死。劝大家别买！真是花钱买气受！气死我了,负面
电视没有广告也不会卡，只要你的wifi顺畅，电视机颜色看起来稍微有点深，其他的还是没什么，电视机质量怎么样还得看以后,负面
对微鲸的电视满意。送了一年的会员，好多资源。没广告，用户体验好。就是色彩差了点。但是，一分钱一分货，这个价位已经无敌了。,负面
非常差，效果一点都不好，谁买谁上当，颜色不正，清晰度也不好，价格差的不是一点半点，3598，还有更低的，谁买谁后悔，一点都不值，简直差劲到底，谁买谁后悔，都想砸了，刚买了10来天就降价400多。真是坑爹呀，,负面
刚收到电视看起来还不错就色彩有点白看视频有点不清清晰，要等到下个月10号才有师傅过来装机，就是这个有点麻烦,负面
国产新秀牌子，6，18拍的，说是送手环，价格也不高，抱着试试看的想法拍的，价格2998.说说优点吧：1.很大，真大，比想象中大不少，这个价格基本买不到别的牌子这么大的。所以性价比高。2，ips硬屏就是好，可视角度大，，颜色不失真。3，底座安装没要钱，免费。4，系统流畅，配置高2+16G，没卡顿，5，系统开放，软件安装没限制6，usb3.0速度快，.蓝牙语音遥控很好用，7，活动免费送一幅挂架，已收到。优点一堆，想到这么多想说这些吧，缺憾：1，用网络看直播电视清晰度不够，家里20m移动宽带，有时略卡。和广电有线高清节目相比有差距，毕竟那些节目得花银子。2.高清节目最好买腾讯会员或者其他会员，赠的会员我还没来得及兑换。(感觉现在买电视像买汽车后期要想享受还得花钱)3，作为微鲸这款55最便宜的电视虽是硬屏但是国产京东方产的，质量不知道咋样，去年好像LG的，又是节约成本的地方。所以既然是初级入门产品，对画质要求高的还是建议选中高端拳头产品型号。第一次码字这么多，累啊……够50字了吧？,负面
很垃圾，买了两台电视，账号不能通用，如果送的会员到期，到时候还要买两个会员，一个会员只能用一台电视。我靠。屏幕偏暗。后悔中。。。。,负面
画面没有涂抹感，支架和电视机外观的颜值超高啊，艺术品的既视感，很不错，不过最好送一个挂架，家里电视柜太矮了，座式的看起来一点都不舒服哎，另外商品配送的服务很快，当面拆包装检查屏幕是否完好。之前确实没听说过微鲸这个牌子，不过实际确实是一次不错的购物体验。,负面
画质还行，没有漏光现象。就是侧面看会有泛白，颜色失真。音质也没有宣传的那么好。电视主页面跟电视猫页面很相似。跟电视猫界面来回切换的话，很容易搞混。电视面板真的很薄，很怕屏幕会变形。蓝牙遥控还是蛮好用的。总体感觉还满意。就是不知能用多少年？,负面
回答关于屏幕的提问：用的硬屏。色彩可以，角度OK，亮度一般，白天屏幕反光，影响观看。hdr就是个噱头。,负面
价格还能降啊，希望软件也能跟得上。安装倒是挺容易，av线路效果一般，网络的不错。该死的是十五秒广告到处有，真是浪费生命！会员还没领取，一会在手机端操作下。总体还可以。,负面
今天下午刚收到机器，送的挂件还没到，因为迫不及待所以就自己安装了底座，开机速度不是很快，视频清晰度也没有想象的好，有颗粒感，不过这个价格还算可以,负面
京东的发货是很快的，新的机子图像声音都正常，回家给老爸装上，用卫星接收机看了卫视节目，图像有点模糊，反应速度有点慢，看体育节目，只能说是勉强来看，屏幕有时候会显示模糊轻微的马赛克，老爸不知道怎么鉴别，只看见屏幕大都说好，我看图像只能说一般般。,负面
快递服务蛮好的，电视感觉好又实惠，相信微鲸的服务。就是画面显白了些，有线电视画面稍差，遥控器能跟老式带数字那种一样比较好，毕竟父母用惯那种了。,负面
买给爸妈的，家里还没有网，只接了有线电视。老爸说还没有以前的电视清楚，怀疑是不是有线电视接受信号不好，回去研究研究再说。物流很快，上门安装也很及时。把信任送给新生代,负面
买之前对比了乐视、小米很久。小米各方面比较均衡，性价比不突出。乐视配置高，问题是乐视标配挂架，要自己买底座，一个底座四五百，也是醉了，适合壁挂的买家。综合来去，选择微鲸。本来是某家旗舰店预定，奔着多一年会员去的，9.9的预定包，开售了竟然北京无货，到货时间未知！算了，就当9.9喂旺财了，转投京东。京东的效率不用说，第二天到货。说说电视，优点：测试了屏幕，没有一个坏点，没有漏光，没有开关机广告，看球赛没问题。缺点：对比了老的37的sony，画面没有sony清晰，可能因为片源质量，屏幕大了自然模糊一些，再就是相对于sony的磨砂屏，镜面屏的反光还是很明显的。还有暗处的细节不如sony处理的好。总体上，微鲸电视各方面都让人满意，在这个价位是比较好的选择，值得购买。,负面
没有想像的好，画质一般，音色也一般般。,负面
强烈差评，这么明显的亮度不均，发白，加色差，竟然说是正常现象，我倒问一下眼睛正常不。,负面
去年就关注微鲸这个品牌了，不过今年总算买了，这个价格还算不错，电视没有广告，第一次开机操作比较简单，画面清晰的，可惜没有4k，不过现在电视基本也是摆设，基本不看的。,负面
色彩不错，清晰度很好，支架安装比较简单，多送一根备用螺丝，考虑比较周到。新家没有网络，只用U盘播放了一些电影，很流畅，音响效果本人能够接受。开机时间比较长，可能是因为第一次开机，后面应该好点，不知道有没有广告。总归，618购买的，目前达到了我的预期。蓝屏时四周白边比较明显，希望加强品控。东西是还不错，但是为了领取返现和礼品需要打这么多字，也挺让人无语的。,负面
色彩还行，没有家里夏普的好，但是夏普的主板坏了，直接换新的算了，性价比还是可以的,负面
挺不错的，家里人都很喜欢，尤其是TVB专区，可是家人方形反应装上机顶盒后，翡翠台的画质模糊，这个还得研究研究。,负面
微鲸55寸电视机，不负众望。音视频表现出色，图像清晰，音色动听。电视直播清晰度稍差些。京东购物很方便放心，服务也算比较周到。只是为什么我申请不到京东白条？,负面
"先说说外观, 电视机基本都一个样,金色确实不如黑色好看,再说说做工,我去,边框用手就能扒开?感觉稍微用点力就能把整个边框扯下来.再说说系统,4K的屏,系统界面1080,整个系统看起来非常模糊,腾讯视频源上传占用严重,索性片源质量还能接受,起码给父母看够了.再说说屏幕吧,HDR10?整个一笑话,虚jia宣传,试过多个HDR片源,测试视频,4KHDR电影,全都不支持,电视设置里面没有HDR选项也就算了,换了多个播放器测试下来所有HDR片子全部泛白毫无效果,PS4明确提示该电视不支持HDR10.虚jia宣传就算了,去论坛提问关于HDR的问题,直接删帖,贴吧呢?全是广告,水军,更没有发帖的意义,总之这个电视真的是踏嘛的臭币买后悔了,在此提醒各位哪怕是618,选购也要慎重(测试HDR功能的时候已经超了7天,扯退货肯定更多麻烦更多不愉快更多的糟心事!)",负面
显示效果一般，色彩过度不平滑，语音功能比较鸡助，不过价格合适，性价比比较高。,负面
新房装修中，想自己装修完自己安装，京东师傅非常细心，服务太好了，一定要安装试好了，保证无坏才行，点个赞！纠结了好久小米还是微鲸，对比半天，发现微鲸的配置还要高，性价比非常出众！ 优点：性价比高，蓝牙遥控器，一年会员片酷真的很多，外观大气漂亮，做工挺好！ 缺点：这价位，画质尽量不要要求太刁了！开机快到三十秒了！蓝牙遥控实话实说，语音功能有点鸡肋，建议加入学习功能！,负面
新房子要买电视，基本底线如下： 55寸屏幕，因为60寸的太贵啦，55寸是最大屏幕中性价比最高的了。 面板， 参数要好的，IPS，或者什么PLS之类的都可以，进口屏最好，不行的话参数必须好。 剩下的，智能电视貌似都差不多参数，内存2G以上，不然卡死你，ROM至少8G，4G的就是搞笑的。 片源没要求，反正现在广电就是羡慕嫉妒恨互联网企业，不给装内容网站的APP， 然后看着3K价位以下的、 熊猫的面板不错，夏普技术的IGZO，还是10 bit的面板哦，看着好美，但是！1G内存是搞笑的？卡死我！ KKTV那个更搞笑了，面板技术未知很糟糕，内存1G很搞笑，4G ROM居然说容量充足，这是逗我。 酷开的面板技术未知，内存未知，4G ROM，遮遮掩掩看来打算户有一个是一个。 暴风的，屏幕技术不敢公告，只有ROM 16G不错，内存多少未知。 小米，面板不详，内存2G，8GROM，还有广告，算了。 只有微鲸，明确了2G内存16G ROM，IPS面板（大概是国产吧，稍微遗憾）。于是果断下单了。 收到商品，第一，系统流畅，不卡，和同样2G 内存的乐视S50 AIR一个天一个地，赞。第二，屏幕，无坏点，赞。第三，亮度均匀性差一点，这个有点遗憾。第四，片源很不错，比乐视这个搞笑的片源越来越少的强几百倍，赞。,负面
