evaluation,label
都说康佳的电视好比海尔的好，没有对比就没有伤害，先是自己家买了个海尔模卡1080P的电视，这台康佳是买给岳父加的，价格海尔的贵着400元，但这个是4K。从显示效果上看，海尔模卡1080P，完胜这台，无论从色彩还是清晰度。这个看着屏幕有影，有影。凭良心说话。,负面
对比了小米、乐视、海信，最终选择了微鲸。到货很快，京东配送人员服务也很好。55寸的放在客厅很合适，安装很简单，自己安装的，电视清晰度挺高的（当然前提是网速得好），音响效果挺不错的，晚上开的时候能看到漏光现象，可以直接连接无线，很方便，送了一年的会员可以看4K和蓝光，资源挺丰富的。最后，希望可以用的久一点吧,负面
分辨率太差了，远处都看不清。,负面
还行，但是屏幕感觉显示有问题,负面
还行，买了两台，这台屏幕上方有漏光现象，保留售后权利。望加强品控！,负面
还好，就是转TV看的时候清晰度不够，安装的师傅说是机顶盒问题，还有就是看电影等需要开通会员才可以看，不过商家免费送了6个月会员还可以。,负面
还可以 右下角有点漏光。,负面
还是不错的，满意。价格便宜啊，上图。但做显示器的话4K也不行啊,负面
画质不行，其他都还OK，这个价格也就这样了,负面
畫面有點失望，同樣的片源在公司里面的同樣分辨率的樂視和小米上面表現更好，白天色彩不鮮豔，在操作上不夠智能，操作介面也不方便，就想播放時不能調色彩和音效，電視自帶音響比樂視好，其他表現一般,负面
京东物流可靠，包装严实。漏光证明了ips血统，全黑之下比较明显但不算严重。就冲着这个屏就值回票价，色彩的还原和过度原胜台湾屏的机型，随机智能系统比较傻瓜，希望能提供工厂模式的入口，方便调节hdmi输入的偏移,负面
久闻微鲸电视大名，最近有朋友要买电视，就推荐一下，乐视最近新闻很多，感觉快不行了，小米涨了好几百，超朋友预算。这款是新出的，价格比去年那款还便宜，注定了这款是缩水版。由于没通广电，只试了几个视频。画质方面，亮度一般，画面平面化，色彩平淡，上下有漏光，动态很一般。朋友只求耐用，其他没啥要求,负面
开箱，验货，通电，试机。京东的配送很满意。不上墙，自己安装，十分简单。目前用下来，没有不好的地方，遗憾的是有线的信号分辨率太低了，没有显示出4K的优势。其他问题只能等用一段时间后再评论了。,负面
快递师傅帮搬好和装上去，太感谢了！还行这个价位特挺清晰的喇叭没评论说得那么垃圾各种看电影连wifi网络看都行游戏也能玩，就是感觉遥控器不够灵敏，第2天看有种卡屏成一条条横条纹 不知道是显示器问题还是网络问题。用数字电视看的时候觉得很模糊，后来师傅说是因为数字电视没升级到高清的缘故，切换各种电影时确实很清晰。本来打算买平板但是男朋友说不如这个实用，总体比较满意 谢谢独角鲸哦很耐心解答疑虑。唯一不足下单后发现忘了拍多个运费险办理退款打算重新拍，人工客服都不在线就自己申请退款，神奇的是半小时不到就给我发货了，还好电视机没破损什么不用办理退换货。,负面
两个角落漏光严重，希望质量好点吧…………,负面
亮点 漏光,负面
漏光在可接受的范围内这价位可以,负面
买的时候犹豫了很久 怕京东方的屏幕会不好 但是到货的时候松了口气 屏幕很清晰 检测了一下 少许漏光可以忽略不计 也没有坏点 不满意的地方是微鲸的资源有点少 而且白金会员还有好多东西都看不了 语音蓝牙遥控器也没有标配 内存不知道为什么才有12G 微鲸的操作界面还是挺干净利落的,负面
"买回来才知道是4色4k,伪4k你为什么不在介绍里面讲清楚？明明是便宜的屏幕，硬说成高大上，画面色彩太淡，蒙蒙的感觉，不艳丽。和原来海信的比起来太差，全黑色能把房间照亮，漏光也太严重了吧。还有就是才几天你就降价了。",负面
买来做显示器用的，调试一下后能用，分辨率低就地点吧,负面
买这款主要是冲4K屏和性比价来的 开机后仔细看了一下屏幕 颗粒感比一般电视的要小的多 也没有出现其他网友所说的漏光现象 硬件上面由于才使用还没什么感觉 先使用一段时间在来评价,负面
清晰度还是稍微差了点。但是这个价位也挺可以的了，说的送腾讯会员。。这个有点坑。根本就不是。只是跟腾讯合作可以播放一些腾讯会员的资源而已,负面
清晰度很一般，感觉还没以前买的创维清楚,负面
"确实有点漏光，4K级显示，文字已经很难区分了,只能说免费够4K",负面
色彩暗淡，怎么调都是一样，厂家能否升级系统编辑下色彩配色，其他都还可以，系统流畅，腾讯视频不能看NBA，和小米盒子一样滴，价格便宜性价比还可以。,负面
色彩包牠度太差没有语音摇空功能,负面
色彩一般，都是这样货,负面
闪屏。换了新的，快递员上门换的，态度很好，试了新机子后才走的。售后很到位，好好好。,负面
送货快，但是电视颜色画质不是很理想，申请退货了。,负面
送货速度快，屏幕有些漏光。电视系统很好，无广告。价位相比去年涨的有点多，不过大家电，基本要用到5-6年，折算下来每年也没多少。希望后期使用质量能过关,负面
挺好用的，系统也很智能。可以自动识别切换输入设备。在线看视频有小小的拖影，习惯后并不明显。接口丰富，USB外接硬盘播放4k无拖影和卡顿。玩游戏还是用专门的显示器吧，电视玩游戏体验并不好…… 系统体验5星 画面5星 播放体验4星 玩游戏3星,负面
外观和边框没问题，智能电视功能也齐全，只有一点不满意就是分辨率不够，在43寸屏幕下显得图像不清晰，小字看不清。,负面
外观很不错，屏幕大，就是看普通数字电视，画面清晰度不行。,负面
物流还是那么快，第二天到货，包装也完好，当天就安起了，但是有个问题就是每次待机过后开机时间很长，不知道是什么原因。电视还是很漂亮的，但是上边有点弯曲，是正常的吗？还有就是弯曲的地方有漏光，说实话，不怎么好。,负面
物流挺快的，两天就到了，电视用了一段时间再来评价，电视的系统挺流畅的，界面也比较简洁，歌曲的mv画质太差了，软件的资源也比较少，总体来说，还是挺不错的，安装比较简单，适合家里人用,负面
谢谢海小豹的耐心引导，刚收到，打开一看太大气了，而且上档次，简直是高大上中的高大上啊，购买55寸的，我家距离4米，我的感觉是大了一点，靠在沙发上是正好的，但是小朋友看还是近了点，电视边缘优点小漏光，但是还是可以的，清晰度也挺好的，总之是很满意的一次购物,负面
颜色不错，就是有少许漏光，放在房间看电视大小刚好合适。,负面
音质太差，画面模糊，是我买过所有电视里面最垃圾的。也不给退货，说没有保存泡沫和箱子。真是服了。在京东买过好多东西，以后绝对不会再买。,负面
用了很久了，现在来评论，除了有点漏光，其他都不错,负面
用网络看比较清晰，直播的话清晰度不是很好，一分价钱一分货吧,负面
优点：图像清晰度高！开机速度快约为10秒！真4K！性价比中上！系统较人性化！整体系统运行流畅！有HDR效果显著！摇控器新潮！ 缺点：外壳塑料感强！屏幕有漏光！音响~~基本国产机的通病！接口小了音频同轴! 总体这个价位这个配置算高！ 总体,负面
有漏光,负面
有漏光。但毕竟价格就摆在那里，要求不太高也能接受。总体满意,负面
这块屏幕太差了。。。跟乐视差太多了。。。,负面
整体还是可以的。屏幕左上角有一点漏光。,负面
之前买过43寸4k的，那台电视除了遥控器有故障外，一切都好。这台电视对比之前买过的，差的不是一点半点，清晰度不行，而且有至少10个暗点，很细微，不认真看看不出来，说明屏幕用的是廉价屏，我相信不止我这台电视有这个问题，音质就是垃圾，只能说能响。说下售后问题，第一台电视的遥控申请售后，一直不处理，微鲸总在推脱。鉴于这种品质和售后，买第二天申请退货，微鲸也是处理不积极。良心评价，随便对质。另第一台是一四四九买的，确实超值，这台真的不值这个价,负面
质量不知道，反正做工不细，清晰度也一般，色彩也不好，对画质要求高不介意购买,负面
总体不错，款式靓家人很中意。但看有线电视时出现一闪一闪的划痕迹象，看起来不爽。,负面
总体还不错，但是想着低价高质的可以绕道了，这电视适合接广电或者电信之类送的机顶盒，看看直播挺不错的，偶尔看下电影什么的也还将就，卧室用着不错，一分钱一分货吧，要求不高买来追求下新鲜是不错的选择，特别说下良心的地方，自带系统流畅不卡，不联网开机没有广告，联网有没有就不知道了，缺点确实也很明显，暗角，背光不均匀都有，色彩宽幅不够,负面
总体还可以，就是清晰度差了点,负面
总体还是比较满意，声音部分有点瑕疵，换货后依然如此，不影响正常观看，有些许漏光，可以忍受,负面
总体来说还是不错的，貌似不是硬屏，按下去有水波纹，漏光还是比较严重的，系统反应速度有时比较慢，一分价钱一分货，好在没有开关机广告。,负面
可口可乐中奖40寸的电视机，质量有问题，电视机画面上半部分，是花屏幕， 已经拒绝签收， 那我现在怎么办？ 电视机质量有问题 拒绝签收对不对？还是应该签收了？然后联系你们？我现在怎么办？,负面
微鲸电视w50j戏曲频道清晰度太差了，快点给增加高清超清,负面
安装完毕，质量不错，就是后面调整角度的螺丝设计不理想，挂上去不好固定拧紧，而且价格稍贵还不包邮，第二次买了，第一次便宜很多，这次买的有点不划算，总体还是给好评吧,负面
电视还算清楚。1000多的电视还是相当可以。美中不足的是电视太厚了!比我预期的要差一点。,负面
"后盖螺丝有生锈的痕迹，电视机很轻，跟图片美观没法比，电视机比较厚9cm,不是超薄的只是边上比较薄，显示器细看不是很清晰，不过功能，屏幕暂没发现问题，天线信号换台很不方便，无法输入数字，只能上下翻。感觉很虚，不过京东送货服务很好？",负面
清晰度不错。这价格买到这样的品质很不错了。局部细节做的不够好。底座的螺丝不好装。设计的不够好,负面
外观看起来不好看，整体太厚边框也大，使用效果还行吧，就是觉得颜色太艳了,负面
物流速度挺好，售后也不错，老远的山区也可以去。唯一遗憾的是电视机四个角上有轻微的发黑，不知道是不是屏幕的原因……用的来说这次购物还是挺满意的。,负面
性價比很高，操作系統反應快，1.5G+8G，四核處理器！不錯的電視機，過年前買的微鯨電視機，系統一樣的！當然一分錢一分貨，就是做工差了點，沒有金屬機身，也沒有金屬邊框！窮人啊，壁掛要150元，換不起啊！,负面
一般吧，太厚了，架子也够厚，无线连接老是断,负面
因为以前的电视被儿子打坏，不得不重新买一个，选择这款的原因是配置较高，屏幕较清晰，现在刚收货，试看了一小时，感觉如下：1做工方面还好，不过是塑料的，和我以前的金属比差了点2屏幕大，比我以前的49寸大，比较清晰，不过和我以前的原装LG IPS A++屏比还有些差距，这次打算挂装起来了，预约了安装，整体满意！,负面
这个架子估计不是不锈钢的，模具冲下来划痕位置全部都掉涂层了，嘛玩意啊,负面
"啊啊啊啊这电视机颜值很高的样子啊！ //@爱未停-陈伟霆资源博:#陈伟霆# #陈伟霆代言微鲸电视# 小资源不要当太厚，只想当佛爷的小跟班 @William威廉陈伟霆<!--<p class=""refer_url"">http://weibo.com/WhaleyTelevision?refer_flag=1001030103_</p><p class=""url"">http://weibo.com/5523250921/ED7u5z8Jx?refer_flag=1001030103_</p><p class=""author"">微鲸</p><p class=""content"">4月7日鲸动八荒·巅峰24小时，@William威廉陈伟霆 邀您共赏微鲸电视2代巅峰颜值，与真佛爷一起拒绝“太厚”！直降900元，仅在4月7日京东巅峰24小时！更多惊喜请点击网页链接</p><p class=""release_date"">今天 18:08</p><p class=""picture_list"">http://wx3.sinaimg.cn/large/0061MZShly1febynhdgj3j30hs0rstk3.jpghttp://wx3.sinaimg.cn/bmiddle/0061MZShly1febynhdgj3j30hs0rstk3.jpg;</p>-->",负面
宝贝收到了，物流很快，7日交钱，8日就到了，还给送到了家，开箱验货没有问题。快速装配好，开机连网，马上就看到了高清的视频节目，清晰度高，值得购买。买的43D的没有语音遥控功能有点小遗憾。,负面
不错不错，第一时间就开箱。不满就是遥控有点不听话，其他还在有待观察……and4k真不是吹的???,负面
给父母买的，今天收到，开机，连网络，都很顺利。微鲸送1年会员，大部分视频都能看了。遥控器操控也很方便，老人学习没什么困难。这款是微鲸43寸中的低配一款，感觉厚度厚了不少，不过这个可以忍。遥控器也缩水，红外遥控器没有语音控制功能，这个要减分。,负面
很不错，遥控器坏了，给我换了个新机子！,负面
货品已收到，就是配件里没有配备数据线，是节约成本吗？,负面
看了一段时间了，屏幕变的有点弯曲，不知道是不是因为屏幕太薄的原因，成一个鼓面了，还有两回看了几集电视剧遥控器对电视没有反应了，强制关机再打开才好的。安装人员安装调试时有一个螺丝短了，说等有空再来给上上，是有一次给我打电话来给我弄，可是我没在家，再就没联系过我。功能跟清晰度还是没的说的，反应也可以。总之没那么完美，只希望能用的住就好。,负面
目前看还不错，画面清晰，目前还没什么问题，美中不足的是只有一个遥控器，没有数字键盘，比较蛋疼。希望能补送一个遥控器啊，不错的购物体验，对了别忘记返现哦，亲！ 还不错,负面
十分喜欢，虽然不是超薄的，但也算比较轻薄，画质一流，进口屏应该不是假的，系统速度快，电影也算丰富，总体可以给90分。蓝牙遥控有好有不好，最不便是不能和机顶盒的红外匹配,负面
用了一周多，内容很多，拿到蓝牙遥控后，语音搜索非常方便，父母已经会用了，体感遥控有些鸡肋可玩的并不多，游戏手柄还是有些简单的游戏可玩儿。三米多的观看距离55吋没问题。感谢长须鲸，巨头鲸，小虎鲸，小鳁鲸，海狮提供的购买及售后咨询～,负面
这个商品非常让我失望，电视遥控器不好使，前后换过一次电视一次遥控器最后退货。质量绝对有问题。但是微鲸的售后还是挺好的，很有耐心，质量就太一般啦！非常不愉快的一次购物,负面
挺薄的，都怕掰弯。色彩很好，毕竟三星屏。音响也算不错，毕竟不是独立音响效果已经可以了 除了低音差了点。系统反应还可以，不过滑动帧数有点底，看着不是特别流畅（目前应该是30fps，60fps最好）。内容不多不少，还可以（可以外装app差不多）。自己接了个小米盒子，混着用资源够了。语音识别率也挺好的，不错。屏幕下方有点漏光 不过还能接受，无坏点。不过65还是有点小，以后要买个75左右的。整体这个价很值了。客服云云好评，态度好服务好~,负面
hdmi接入ps3打游戏画面有点昏暗，游戏模式不能调亮度，想要看的剧说了一般都能收到，音效一般，能安的软件比较少，普通要求一般都能满足,负面
帮朋友买的，用的头几天总说什么色彩不好看啦，什么声音不好听啦，等等问题，搞得我挺烦的，我一怒之下申请退货。后来，也许是习惯了，没退了，哈哈哈哈。,负面
第一次买的55寸，被音响惊艳了，然后去买43.没想到音响就是个渣，屏幕装置的也很粗糙，一碰就陷进去，和55那台质量没得比，还号称hifi音响。建议别买。,负面
电视声音差太差，画质不够鲜艳，京东方的屏幕就是水,负面
对于这台电视配置描述和客服回复真的很心凉。 一会说标配的是语音遥控，一会又说让我99元来买。 另外这款电视的音效问题。说的专业音效调节什么的，结果听音乐，看电视，音效差的想吐。 看成龙电影，成龙的声音都不是原版的， 听演唱会或者MV音乐，音效还不如老款手机效果好。奉劝大家不要被坑,负面
很棒的操作体验 颜色靓丽 但音响没有想象中的好 低音不够浑厚,负面
红色显得太亮，分辨率真差，看起来很难受。喇叭也差。声音放高一点就会出现杂音。毕竟1088的货。算了,负面
机器还好吧，就是播放有嗒嗒的噪音，很麻烦，估计质量不是很好。,负面
京东的速度就是快，一天就到了。接无线很快，隔一墙信号都是满的，内置资源丰富（N多要VIP），音量开到13就感觉到有破音，还好只用在卧室，也不用开太大声音。,负面
挺好的，声音大了喇叭会有破音之类的。练好联通的机顶盒，全是电影啊。。音质和画面都很好。物有所值。送货员真的超级超级超级棒！！！,负面
与想像中的一样，按预约时间送货。电视画面可以，声音没有广告说的那样完美，跟hifi有一段距离。操作简单。,负面
这个电视放了一会儿就没声音了，还找人来修的,负面
这个电视机，还凑合，有一次还自动没声音了，电视机里面喳喳喳的响，我就赶紧关机了，重开机就没有了，可能质量有问题。,负面
整体感觉还可以，不过音响部分有点破音，不知道是什么问题！,负面
总体来说不错，就是感觉音效偶尔有点杂音，正在多看几点片源，看看是片源问题还是电视问题,负面
买了个微鲸电视，总觉得声音差点意思，想买套音响，却没有货，各位有买音响吗？是买哪个牌子的呢？,负面
东西还可以，那个开关设在后面不太好。,负面
用了几天才评价，只能说，如果评分按10为满，哪就7分吧。在房间大小都比较合理。我喜欢摇控的设计，方便，简约，画质都满意，扣3分在于接口太小。,负面
总体来说还行，音频输出端口不方便,负面
1，这款机子容易碎屏， 2，第一次没有当面通电验机收到一个碎屏机，花了十天才换到新的， 3，不通电很难发现碎屏等等问题，但送货的师傅不让当面通电验机，很奇怪的配送服务,负面
半天就坏了，开不了机，真是郁闷！！！！维修48小时之内，等待中……,负面
背面做工不怎么样,负面
不建议购买，建议大家加点钱换其他品牌的电视，之前买了一台上面有两个坏点，微鲸客服态度很差，天天在扯国家范围内是三个点，之前拒绝更换，反馈给京东的服务态度还是很好的，答应给我换了一台，不过今天看还是有坏点，懒得折腾凑合用了，估计微鲸都是买的lg的b级品，每块屏都有点瑕疵，一分钱一分货吧，最后讲一句以后依旧支持京东，还是给好评！,负面
材质很一般，轻飘飘的，不结实,负面
产品质量一般，首次收到的机器就存在系统问题，开机时间长。后续换了新机器。。。京东售后有处理，但产品硬伤还是给人带来困扰的,负面
产品做工一般般，后壳接缝大。开机检查发现坏点后联系客服，处理………,负面
大家不要买，都是骗人的，承诺送什么跟什么都没有，质量也非常差，垃圾。物流速度也是跟乌龟一样。,负面
第二台微鲸，漏光没大家说的那么严重，坏点粗略看了下没有！就是屏幕下方中间有一异物，估计是塑料件的毛刺！影响不大懒的换了！曲面看起来并没有啥特的感觉！还有就是会员略坑，当初199，现在299！还多了个钻石会员！总体满意吧！,负面
第一次电视不到一晚黑屏了，最后换了新机子，看着还不错。,负面
电视功能挺好，就是还是需要加强品控，之前那个电源板坏了,负面
电视看了差不多半个月了，整体不错清晰度很高，色彩艳丽不失真。略微有点漏光可以忽略，对正常观看没有影响。做工也还不错没像网上说的那么差。虽然是运动增强版但是观看运动画面还是有点晕。系统使用起来也很不错，但是最近有过几次半秒左右的卡顿，不知道是遥控器问题还是系统卡。再说说遥控器，有过两次按什么都反应，拆下电池重新安上就好了，不知道什么问题。遥控器质量一般，过年有小孩在我家玩，把遥控器掉到地上两三次，后来发现开机键和语音键按下去不回弹始终卡在一半那种感觉。总的来说性价比还是比较高的。有一年会员赠送挺好,负面
电视买回来一开始不错、看了半个多月、显示不出来了、后来联系客服了、来换新都等了一个多星期 清晰度也可以屏幕蛮大的、双十一买的 1千多、现在都2千多了涨到了,负面
电视屏幕棒，康佳品质，但是边框粗糙，有划痕，左边有擦痕，顶部中间缝隙太宽，,负面
电视收到了，开机试了下很清晰。第一台发过来屏幕有划痕，客服也很热情负责的给我解决了，果断发了一台新的！,负面
东西还可以就是膨胀螺栓太少了，弄坏了两个，没得更换。因为墙体材质差异，我家的墙螺栓少就有可能固定不住~~~~,负面
"发货慢,答应了2次都是一拖再拖,固定膨胀螺丝的自攻螺丝质量太差,拧一下那个十字都直接就花了,最后都是用榔头敲进去的",负面
服务极差，挂架要收198元，打孔收50元，30元的挂架我无话可说，说完丢下就走了，电视机做工差,负面
感觉不值，有点儿贵。做工太差。一流差。,负面
感谢京东这次换货十分顺利，双11买的货当时没有仔细验货，年前开箱，发现箱子破损，然后里面的屏幕碎掉，立马给京东打电话处理。相信京东，没有错,负面
很好！就是大螺丝套质量差，锤子一敲碎了！,负面
货已收到，看了几天还不错，可以自己下载软件，想看什么都可以看，就是如果能开机就自动播放节目就好了，老人看还需要点播，有些不太方便。卖家服务态度非常好，电视邮过来屏幕有划痕，马上当天就又邮了一台新的过来，非常神速！,负面
开始买的坏了，在保期间，经过售后过程，现在免费换新，总体还可以吧,负面
可不可以不给星？？？质量太差，屏幕跟边框的地方有很大的间隙,负面
买了一个月坏了，卡住蓝屏不动，修不了还要等过来检测，不是一般麻烦,负面
卖了不到三个月就坏了，开机就花屏。换了台新的，但开箱时看起来不是新的。遥控器还是我原来的，也没给换。唉，希望这台新的能用的住吧。,负面
年前买的，物流给开箱验货，但是不给通电开机，外包装什么的都是完好的，通电以后发现屏幕里面坏了，当时物流也停了，联系售后开鉴定单花了一两天时间，年后上班以后就帮换了，物流取货的第二天就把新机送来了！速度很快！新机开机没有发现问题！,负面
请问系统升级后投屏绿屏是怎么回事，播放时黑屏放声音，无语，才买一周,负面
声音还可以，做工非常的粗糙，电视机总体说还可以吧! 毕竟一份价钱一份货,负面
售后服务很好，买了几个月突然坏了，找售后，及时上班检测，询问一下，家里是不是经常跳电，是跳电闸引起的，不过还是给换了台新机，感谢你们，售后服务做的这么的好品牌，选择你们是不会错的，会推荐给身边的盆友,负面
说下感受吧，315买的二代55寸电视，因为家里收拾房子，一直没使用，这两天才打开电视看效果，一进去看电影不到几分钟遥控器就失灵，出现这种情况后，按照售后方法遥控器匹配不成功。只能强制断电关机，或者电视后面按键关机，重启后电视遥控器匹配正常，接着看电影又是以上情况。昨天已经打过售后电话，说已经反馈给技术部，后期我会继续跟进处理情况！希望能尽快得到妥善解决！,负面
送走快递后才发现屏幕有一道划痕。只能认倒霉了。?,负面
塑料感太强，做工一般，有缝的地方割手，系统还没有体验，整体感觉还行，对得起这个价。送货特快，服务好,负面
塌头，做工粗糙，工具质量差，拧几下就变形了。螺丝一堆，我就问问怎么跟安装说明不一样，少了4个，客服非常没耐心！就一句‘’螺丝都一样的‘’就消失了！我连问三句都没搭理我！,负面
挺好的，回来一个星期，遥控就失灵了,负面
挺好的。送的东西很全。就是膨胀螺丝塑料的不好,负面
挺厚实的，唯一不足的就是赠送的螺丝质量太差,负面
一直蓝屏开不了机，质量太差了，建议小伙伴们选的时候三思,负面
用了一段时间，正月初四的时候黑屏了几次！要重新启动！不知道是怎么回事！送货的师傅很负责的帮我把电视安装好！屏幕看着还很舒服！,负面
有点小划痕，不影响使用就懒得换了，其他的满意。。。希望质量好能多用几年。。？,负面
这个电视配的遥控器用了2天就出现故障了，幸好他们客服的服务很到位马上就给换了。用了几天挺好的,负面
之前的有质量问题，换了个新的看看咋样。。。,负面
质量不好，才买几天就坏了,负面
质量不怎么好，屏幕与边框缝隙大，用手指动一下，屏幕还往里陷,负面
质量一般吧,负面
做工确实不行，边框处理的不好，不过无伤大雅吧,负面
电视不错，不过今年的价格比去年贵了……,负面
电视非常好，非常棒 55寸4k电视只是有点小贵。,负面
电视价格贵了,负面
电视买贵了，首发价1499,负面
电视涨价了，其它还好，哭哭哭,负面
对这东西很不爽 倒不是因为质量怎么样 实在是价格太不稳定了 刚买完3148过两天一看就变成2898了 对这种品牌讨厌的要死 本来不喜欢小米乐视的产品才来买的 建议大家如果资金充足的话还是买索尼三星吧 国产这种做法实在让人恶心,负面
还可以，不错，自己安装的，就是有点小贵,负面
还可以，价格好贵,负面
好，只是涨价了。,负面
好评，家人都很喜欢，现在都涨价了。,负面
好用，价格贵了点,负面
价格比上次高好多,负面
价格不行，买贵了 亏大了，系统会有些小bug,负面
价格不行，买贵了 亏大了，系统会有些小bug 不是4k 不要玩文字游戏了 去死吧,负面
价格略比去年高，但画面效果不错，独角鲸服务到位,负面
就是有点儿小贵,负面
开机很慢，其它还行，我感觉我价格买贵了，买了之之后价格随时都在变动，,负面
客服态度很好，但是电视有拖影看超清有卡顿，并且不支持HDR，价格比去年高了1000，失望,负面
老妈说电视还不错，很清晰，就是价格买贵了,负面
买的第二个微鲸电视了，质量挺好的，就是涨价太快了,负面
买的时候价格已经涨了' 相比去年的价格有点贵,负面
买了几台微鲸的电视了，之前很便宜现在比较贵了，感觉好像性价比没了。以后可以考虑考虑别的,负面
清晰，操作简单，安装软件方便，可以只是最近没什么活动，价格比较贵,负面
清晰度不错，声音也非常不错。可惜就是错过了去年双十一，价格比双十一贵了不少，唯一遗憾吧。好评！,负面
"全网最贵的32寸电视了，性价比最低，原价买的，价格比市场贵200-300,退换要100，我才刚买几天，又降价了100，心塞。这是天猫买过最亏的产品了，不知道价格是贵在售后还是质量和性能上，强烈建议多加几百选40几寸的。我都不知道为什么要买这款，要是能重买，我不选这款！",负面
商品不错，就是价格太坑了，买了几天就1099,负面
微鲸电视名不虚传！小米，乐视，没有32寸的，而且广告多！微鲸32入门级电视，材质做工中规中矩，硬件还算强大，操作简单流畅。送的一年会员比较给力！节目很丰富！画面音质都不错！价格比其他同级别智能电视偏贵！接口类型数量偏少！希望改进不足！微鲸加油！还会关注其他产品的！,负面
物品非常好，有份量，值得推荐哦，就是价格有点小贵！,负面
性格比非常高的电视。只是现在价钱太高了。,负面
#陈伟霆代言微鲸电视#完了要涨价了 我还没买,负面
差评 很不满意 当时的活动是送挂架 结果没送 售后用50来抵 还有问我要当时活动页面的截图！ 限时活动还来个限量,负面
非常不错的互联网电视，声音色彩都很赞，就是价格有活动没活动相差太大。,负面
刚买完就降价，醉了！,负面
搞活动价格居然比平时价格还贵！要不要这么坑啊~~~~~~诶！性价比不高,负面
经常在网上购物第一次给差评，买电视时答应确认收货返现，可收货后给客服打了两个月电话才要回现金，感觉店家很忽悠人，真心不敢在他家买其他产品，因为过了退换时间也认栽了，提醒一下其他消费者，购物一定要认清店家的信誉如何，以免上当受骗。,负面
可以，以为55很大，其实也没那么大，早知道买60的，昨天刚买今天又降价了，心好伤,负面
快递很快啊，电视挺好的。没什么问题。不过刚刚买过就降价了，降了11很不爽（｀Δ′）！,负面
去年买了一台K1，效果不错，买今年搬新家又买了一台K2，很不错4K效果，就是买完就降价，晒单还送微经遥控器，客服很不错答应补差价。,负面
太过分了，买了10天，就降价200，30天价保怎么解释？,负面
这才买完几天啊！ 就降价！ 大京东连个价格保护都没有么？,负面
25号早上使用兑换券兑换，过去一周多了还是付款成功，准备出库状态，甚至问了身边经销商，对方说可能是骗人的。。。对微鲸真的很失望。,负面
第一次用微鲸，感觉超值，性能满足要求，没坏点，系统比小米好，4K资源多，清晰度高。就是手机视频软件投屏不能成功。,负面
电视不错，反应也挺快，有些电视大型游戏不能玩，不知什么原因，已经用了一个多月，整体觉得不错,负面
电视很大气颜值也很不错清晰度也很不错，配送也很快，隔天就到了直接安装了，有点不足的就是电视自带的应用软件太少了,负面
电视色彩还算不错，画面也挺细腻。目前看还是挺不错的。目前唯一感觉稍有不足的是可玩的游戏太老旧，似乎不能玩大型游戏。U盘安装别的游戏无法打开正常运行，所以稍有遗憾。但毕竟也没多少时间玩，所以应该对我影响也不算大吧。,负面
电视用着还不错，就是自带系统的安装应用可选择太少了还不能搜索,负面
电视有一个坏点不是很完美但不影响，手机与电视用蓝牙连接不能传输文件，无线鼠标不能用（这鼠标在其他电视上能用）。用移动硬盘放电影自带播放器有些不能放，但另外安装的播放器可以放。优点就是开机没有广告可能是自己有强迫症。看了很多品牌的电视都有开机广告。希望以后更新不要加入广告。,负面
很好用，画面清晰，好像不支持下载百度云之类的app。中间有些问题，不过已得到解决,负面
简单，容易操作，不过电脑没有自带电视直播软件，应用商店也不能直接下载，还要找个电脑下载到优盘上，然后再安装，很不方便。,负面
就是WIFI连接好像要比手机弱一点，系统自带应用不多，要另外途径加装。总体来说还算满意。,负面
没有直播app,负面
网络设置经常出现问题！总是连不上WiFi。反应慢，时常有卡机死机的现象！！根本不能装软件！特别慢。。。片源也不多。。。。,负面
用了几天来评价，还不错。挂在墙上的，开关在电视机后面，好在伸手还能开的到。接口很丰富，有两个USB口，其中一个还是3.0的，这个挺好的啊，另外还有两个hdm i接口挺实用的。屏幕的色彩不错。装了一些应用也挺好用的，只是还没有找到好的电视直播的软件。自带的资源略少了点，有时候还有点卡，希望微鲸能加强。这个价位还是很实惠的，推荐。京东上买了艾美伦家的架子，绝配，自己一个人就装上了，很好。,负面
用着挺好就是没有其他视频app下载,负面
使用ios对微鲸电视投屏 部分软件不支持全屏播放。我在家用Youtube对微鲸电视投屏 拿网页看不全屏可以正常播放，如果点全屏的时候微鲸就黑屏 进度条也不移动过了2~3秒 微鲸就闪退到主界面了。希望技术大大能解决一下，十分感谢！！,负面
好多用户都反映，我们的微鲸电视能不能装QQ，能不能使用摄像头，官方一直没有正面回答这个问题，今天看到你们的CEO李怀宇说了，微鲸要把语音识别、人脸识别等人工智能技术融进电视中。这也是广大用户的期待，也是未来发展的方向。我想开发部门应该好好考虑下这个功能了。,负面
本来不记得评价的，既然发信息要评价，那就说说吧！不高兴，买完就降价。画质还可以，内置网络盒子不怎么样，虽然送了会员，但内容不多，更新的慢。,负面
第二次购买了 就是会员不给力呀 只有一年???,负面
电视片源是大问题，而且有的片子，白金 会员都不能看，看电视台的时候，可能分辨率问题，清晰度不够，其他的都还行,负面
会员有点坑，突然升级，之前说的会员好多电影不能看。性价比不高了。,负面
家里第二次买了，以前买的过年时候看精绝古城还能看，这次已经需要钻石会员才能看，送的会员太坑了吧,负面
